entities,group,test,framework,unit,timestamp,median,ci_lower,ci_upper,rounds
100,system,chained,nata,kb,2026-02-13 23:30:40Z,0.0001,0.0001,0.0001,100
100,system,chained,tinyecs,kb,2026-02-13 23:30:42Z,0.0001,0.0001,0.0001,100
100,system,multi_20,concord,s,2026-02-13 23:30:44Z,7.208e-6,7.125e-6,7.417e-6,100
100,system,multi_20,ecs-lua,s,2026-02-13 23:31:06Z,0.000067917,0.00006725,0.000070875,100
100,system,multi_20,lovetoys,s,2026-02-13 23:31:15Z,0.000015458,0.000015417,0.0000155,100
100,system,multi_20,nata,s,2026-02-13 23:31:22Z,5.875e-6,5.875e-6,5.875e-6,100
100,system,multi_20,tinyecs,s,2026-02-13 23:31:31Z,4.958e-6,4.917e-6,5.042e-6,100
100,system,multi_20,concord,kb,2026-02-13 23:31:43Z,0.0001,0.0001,0.0001,100
100,system,multi_20,ecs-lua,kb,2026-02-13 23:32:06Z,182.0703,182.0703,182.0703,100
100,system,multi_20,lovetoys,kb,2026-02-13 23:32:17Z,0.0001,0.0001,0.0001,100
100,system,multi_20,nata,kb,2026-02-13 23:32:25Z,0.0001,0.0001,0.0001,100
100,system,multi_20,tinyecs,kb,2026-02-13 23:32:34Z,0.0001,0.0001,0.0001,100
100,system,empty_systems,concord,s,2026-02-13 23:32:38Z,1.208e-6,1.208e-6,1.208e-6,100
100,system,empty_systems,ecs-lua,s,2026-02-13 23:32:51Z,2.458e-6,2.417e-6,2.542e-6,100
100,system,empty_systems,lovetoys,s,2026-02-13 23:32:52Z,7.08e-7,6.67e-7,7.08e-7,100
100,system,empty_systems,nata,s,2026-02-13 23:32:54Z,9.58e-7,9.58e-7,9.58e-7,100
100,system,empty_systems,tinyecs,s,2026-02-13 23:32:55Z,2.92e-7,2.92e-7,3.33e-7,100
100,system,empty_systems,concord,kb,2026-02-13 23:32:57Z,0.0001,0.0001,0.0001,100
100,system,empty_systems,ecs-lua,kb,2026-02-13 23:33:10Z,2.5391,2.5391,2.5391,100
100,system,empty_systems,lovetoys,kb,2026-02-13 23:33:12Z,0.0001,0.0001,0.0001,100
100,system,empty_systems,nata,kb,2026-02-13 23:33:14Z,0.0001,0.0001,0.0001,100
100,system,empty_systems,tinyecs,kb,2026-02-13 23:33:15Z,0.0001,0.0001,0.0001,100
1000,entity,create_empty,concord,s,2026-02-13 22:53:14Z,0.0007535205,0.000656625,0.000924979,100
1000,entity,create_empty,concord-no-serialize,s,2026-02-13 22:53:28Z,0.0003331045,0.000318875,0.00035375,100
1000,entity,create_empty,ecs-lua,s,2026-02-13 22:53:43Z,0.000553,0.0003904375,0.0005599585,100
1000,entity,create_empty,lovetoys,s,2026-02-13 22:53:56Z,0.0003520625,0.0003463125,0.0003544375,100
1000,entity,create_empty,nata,s,2026-02-13 22:54:02Z,0.0000438125,0.000043542,0.00004425,100
1000,entity,create_empty,tinyecs,s,2026-02-13 22:54:04Z,0.0001245835,0.0001228955,0.0001258335,100
1000,entity,create_empty,concord,kb,2026-02-13 22:54:20Z,376.4219,376.4219,376.4219,100
1000,entity,create_empty,concord-no-serialize,kb,2026-02-13 22:54:48Z,141.3359,141.3359,141.3359,93
1000,entity,create_empty,ecs-lua,kb,2026-02-13 22:55:11Z,667.6094,667.6094,667.6094,77
1000,entity,create_empty,lovetoys,kb,2026-02-13 22:55:28Z,562.5,562.5,562.5,97
1000,entity,create_empty,nata,kb,2026-02-13 22:55:38Z,62.5,62.5,62.5,100
1000,entity,create_empty,tinyecs,kb,2026-02-13 22:55:40Z,71.4453,71.4453,71.4453,100
1000,entity,create_with_components,concord,s,2026-02-13 22:55:42Z,0.0036213545,0.002233458,0.008191292,100
1000,entity,create_with_components,concord-no-serialize,s,2026-02-13 22:56:13Z,0.0010190415,0.00100675,0.001074625,100
1000,entity,create_with_components,ecs-lua-batch,s,2026-02-13 22:56:35Z,0.0013884375,0.00137125,0.001401583,100
1000,entity,create_with_components,ecs-lua-nobatch,s,2026-02-13 22:56:52Z,0.0014273125,0.0014215,0.001437271,100
1000,entity,create_with_components,lovetoys,s,2026-02-13 22:57:04Z,0.0013011665,0.001294417,0.001306792,100
1000,entity,create_with_components,nata,s,2026-02-13 22:57:15Z,0.0000718125,0.00006925,0.0000804165,100
1000,entity,create_with_components,tinyecs,s,2026-02-13 22:57:17Z,0.000154458,0.000153417,0.000155583,100
