entities,group,test,framework,unit,timestamp,median,ci_lower,ci_upper,rounds
100,structural_scaling,destroy,ecs-lua,s,2026-03-15 16:50:40Z,0.000061708,0.000061458,0.000062,371
100,structural_scaling,destroy,evolved-batch,s,2026-03-15 16:51:12Z,0.000021208,0.000021208,0.00002125,1000
100,structural_scaling,destroy,evolved-nobatch,s,2026-03-15 16:51:22Z,0.000044125,0.000044125,0.000044167,1000
100,structural_scaling,destroy,lovetoys,s,2026-03-15 16:51:33Z,0.002043854,0.002042375,0.002046625,210
100,structural_scaling,destroy,nata,s,2026-03-15 17:20:34Z,0.000338792,0.000338604,0.000339,682
100,structural_scaling,destroy,tinyecs,s,2026-03-15 17:20:52Z,0.000212583,0.00021225,0.000212833,698
100,structural_scaling,destroy,concord,kb,2026-03-15 17:21:15Z,6.9609,6.9609,6.9609,100
100,structural_scaling,destroy,ecs-lua,kb,2026-03-15 17:24:11Z,20.3125,20.3125,20.3125,100
100,structural_scaling,destroy,evolved-batch,kb,2026-03-15 17:25:48Z,0.3984,0.3984,0.3984,100
100,structural_scaling,destroy,evolved-nobatch,kb,2026-03-15 17:26:45Z,0.0001,0.0001,0.0001,100
100,structural_scaling,destroy,lovetoys,kb,2026-03-15 17:27:44Z,0.0001,0.0001,0.0001,100
100,structural_scaling,destroy,nata,kb,2026-03-15 17:57:24Z,5.1484,5.1484,5.1484,100
100,structural_scaling,destroy,tinyecs,kb,2026-03-15 17:58:35Z,2.125,2.125,2.125,100
1000,entity,create_empty,concord,s,2026-03-15 14:14:21Z,0.001613792,0.001607542,0.00161675,99
1000,entity,create_empty,concord-no-serialize,s,2026-03-15 14:14:52Z,0.0006877915,0.00068675,0.000690417,100
1000,entity,create_empty,ecs-lua,s,2026-03-15 14:15:17Z,0.0008149165,0.000810833,0.000818271,100
1000,entity,create_empty,evolved,s,2026-03-15 14:15:50Z,0.000077354,0.000077083,0.000077625,158
1000,entity,create_empty,lovetoys,s,2026-03-15 14:15:59Z,0.001185583,0.001182792,0.001187958,96
1000,entity,create_empty,nata,s,2026-03-15 14:16:21Z,0.0004078125,0.000406979,0.000408917,296
1000,entity,create_empty,tinyecs,s,2026-03-15 14:16:27Z,0.00028075,0.000280125,0.000281458,345
1000,entity,create_empty,concord,kb,2026-03-15 14:16:38Z,549.4219,549.4219,549.4219,99
1000,entity,create_empty,concord-no-serialize,kb,2026-03-15 14:17:09Z,196.5859,196.5859,196.5859,100
1000,entity,create_empty,ecs-lua,kb,2026-03-15 14:17:34Z,950.2266,950.2266,950.2266,98
1000,entity,create_empty,evolved,kb,2026-03-15 14:18:12Z,16.1406,16.1406,16.1406,133
1000,entity,create_empty,lovetoys,kb,2026-03-15 14:18:21Z,625.0,625.0,625.0,100
1000,entity,create_empty,nata,kb,2026-03-15 14:18:44Z,62.5,62.5,62.5,209
1000,entity,create_empty,tinyecs,kb,2026-03-15 14:18:49Z,78.625,78.625,78.625,238
1000,entity,create_with_components,concord,s,2026-03-15 14:18:55Z,0.0030572085,0.003050042,0.003061917,100
1000,entity,create_with_components,concord-no-serialize,s,2026-03-15 14:19:27Z,0.0022854375,0.002279354,0.00229275,100
1000,entity,create_with_components,ecs-lua-batch,s,2026-03-15 14:19:55Z,0.0033856045,0.003374958,0.003392792,100
1000,entity,create_with_components,ecs-lua-nobatch,s,2026-03-15 14:20:30Z,0.003691583,0.003686292,0.003699208,99
1000,entity,create_with_components,evolved-batch,s,2026-03-15 14:21:05Z,0.000094458,0.000094417,0.0000945,155
1000,entity,create_with_components,evolved-nobatch,s,2026-03-15 14:21:14Z,0.000453167,0.000452833,0.00045425,147
1000,entity,create_with_components,lovetoys,s,2026-03-15 14:21:23Z,0.0026295,0.002623208,0.002637667,99
1000,entity,create_with_components,nata,s,2026-03-15 14:21:47Z,0.000512521,0.000511771,0.000513854,288
1000,entity,create_with_components,tinyecs,s,2026-03-15 14:21:53Z,0.000393333,0.000392458,0.000394875,325
1000,entity,create_with_components,concord,kb,2026-03-15 14:22:07Z,1299.4219,1299.4219,1299.4219,100
1000,entity,create_with_components,concord-no-serialize,kb,2026-03-15 14:22:41Z,924.4219,924.4219,924.4219,100
1000,entity,create_with_components,ecs-lua-batch,kb,2026-03-15 14:23:09Z,2090.9297,2090.9297,2090.9297,98
1000,entity,create_with_components,ecs-lua-nobatch,kb,2026-03-15 14:23:51Z,2231.4766,2231.4766,2231.4766,95
1000,entity,create_with_components,evolved-batch,kb,2026-03-15 14:24:34Z,16.3594,16.3594,16.3594,130
1000,entity,create_with_components,evolved-nobatch,kb,2026-03-15 14:24:43Z,16.5,16.5,16.5,123
1000,entity,create_with_components,lovetoys,kb,2026-03-15 14:24:52Z,1197.1875,1197.1875,1197.1875,100
1000,entity,create_with_components,nata,kb,2026-03-15 14:25:17Z,281.25,281.25,281.25,200
1000,entity,create_with_components,tinyecs,kb,2026-03-15 14:25:23Z,297.375,297.375,297.375,226
1000,entity,destroy,concord,s,2026-03-15 14:25:29Z,0.000703583,0.000700667,0.000705,100
1000,entity,destroy,concord-no-serialize,s,2026-03-15 14:25:57Z,0.0006822915,0.000678958,0.000685542,100
1000,entity,destroy,ecs-lua,s,2026-03-15 14:26:21Z,0.000470771,0.000468292,0.000473,100
1000,entity,destroy,evolved-batch,s,2026-03-15 14:26:53Z,0.000168667,0.000168583,0.000168792,171
1000,entity,destroy,evolved-nobatch,s,2026-03-15 14:27:01Z,0.000447875,0.0004475,0.000448833,163
1000,entity,destroy,lovetoys,s,2026-03-15 14:27:10Z,0.167542417,0.167494208,0.167621,99
1000,entity,destroy,nata,s,2026-03-15 14:55:38Z,0.0004305,0.000428167,0.000431708,299
1000,entity,destroy,tinyecs,s,2026-03-15 14:55:44Z,0.0004078125,0.0004061875,0.0004095,360
1000,entity,destroy,concord,kb,2026-03-15 14:55:54Z,55.9609,55.9609,55.9609,99
1000,entity,destroy,concord-no-serialize,kb,2026-03-15 14:56:22Z,55.9609,55.9609,55.9609,100
1000,entity,destroy,ecs-lua,kb,2026-03-15 14:56:46Z,137.2813,137.2813,137.2813,100
1000,entity,destroy,evolved-batch,kb,2026-03-15 14:57:25Z,0.3984,0.3984,0.3984,140
1000,entity,destroy,evolved-nobatch,kb,2026-03-15 14:57:34Z,0.0001,0.0001,0.0001,134
1000,entity,destroy,lovetoys,kb,2026-03-15 14:57:42Z,0.0001,0.0001,0.0001,99
1000,entity,destroy,nata,kb,2026-03-15 15:25:54Z,40.1484,40.1484,40.1484,202
1000,entity,destroy,tinyecs,kb,2026-03-15 15:26:00Z,16.125,16.125,16.125,224
1000,component,get,concord,s,2026-03-15 15:26:06Z,0.0000294375,0.000029333,0.000029583,100
1000,component,get,concord-no-serialize,s,2026-03-15 15:26:34Z,0.000027792,0.000027354,0.0000285,100
1000,component,get,ecs-lua,s,2026-03-15 15:26:58Z,0.0002215415,0.0002205625,0.000223354,100
1000,component,get,evolved,s,2026-03-15 15:27:29Z,0.000160167,0.000160083,0.00016025,163
1000,component,get,lovetoys,s,2026-03-15 15:27:38Z,0.000061604,0.0000615,0.000061708,100
1000,component,get,nata,s,2026-03-15 15:27:58Z,0.000023875,0.000023875,0.000023958,337
1000,component,get,tinyecs,s,2026-03-15 15:28:04Z,0.000024083,0.0000240625,0.000024125,402
1000,component,get,concord,kb,2026-03-15 15:28:13Z,0.0001,0.0001,0.0001,100
1000,component,get,concord-no-serialize,kb,2026-03-15 15:28:42Z,0.0001,0.0001,0.0001,100
1000,component,get,ecs-lua,kb,2026-03-15 15:29:07Z,78.125,78.125,78.125,96
1000,component,get,evolved,kb,2026-03-15 15:29:46Z,0.0001,0.0001,0.0001,134
1000,component,get,lovetoys,kb,2026-03-15 15:29:55Z,0.0001,0.0001,0.0001,98
1000,component,get,nata,kb,2026-03-15 15:30:16Z,0.0001,0.0001,0.0001,218
1000,component,get,tinyecs,kb,2026-03-15 15:30:22Z,0.0001,0.0001,0.0001,247
1000,component,set,concord,s,2026-03-15 15:30:27Z,0.000031396,0.000030979,0.000032125,100
1000,component,set,concord-no-serialize,s,2026-03-15 15:30:56Z,0.0000300625,0.000029792,0.000030229,100
1000,component,set,ecs-lua,s,2026-03-15 15:31:20Z,0.0002215415,0.0002205625,0.0002225835,100
1000,component,set,evolved,s,2026-03-15 15:31:51Z,0.000492542,0.00049225,0.0004930625,154
1000,component,set,lovetoys,s,2026-03-15 15:32:00Z,0.000064792,0.000064625,0.0000649165,100
1000,component,set,nata,s,2026-03-15 15:32:21Z,0.000026208,0.000026167,0.00002625,337
1000,component,set,tinyecs,s,2026-03-15 15:32:26Z,0.000027292,0.000027292,0.000027333,403
1000,component,set,concord,kb,2026-03-15 15:32:35Z,0.0001,0.0001,0.0001,100
1000,component,set,concord-no-serialize,kb,2026-03-15 15:33:05Z,0.0001,0.0001,0.0001,100
1000,component,set,ecs-lua,kb,2026-03-15 15:33:29Z,78.125,78.125,78.125,96
1000,component,set,evolved,kb,2026-03-15 15:34:08Z,0.0001,0.0001,0.0001,125
1000,component,set,lovetoys,kb,2026-03-15 15:34:17Z,0.0001,0.0001,0.0001,99
1000,component,set,nata,kb,2026-03-15 15:34:39Z,0.0001,0.0001,0.0001,210
1000,component,set,tinyecs,kb,2026-03-15 15:34:44Z,0.0001,0.0001,0.0001,246
1000,component,add,concord,s,2026-03-15 15:34:49Z,0.0009504165,0.0009458545,0.0009535415,100
1000,component,add,concord-no-serialize,s,2026-03-15 15:35:19Z,0.0009417915,0.000940229,0.0009449585,100
1000,component,add,ecs-lua-batch,s,2026-03-15 15:35:44Z,0.001806375,0.001801083,0.0018115625,100
1000,component,add,ecs-lua-nobatch,s,2026-03-15 15:36:18Z,0.0019331045,0.0019262085,0.0019415,100
1000,component,add,evolved-batch,s,2026-03-15 15:36:51Z,0.000029042,0.000029,0.000029042,166
1000,component,add,evolved-nobatch,s,2026-03-15 15:37:00Z,0.000618521,0.0006165625,0.000619333,152
1000,component,add,lovetoys-batch,s,2026-03-15 15:37:09Z,0.0013989585,0.001395667,0.001402083,100
1000,component,add,lovetoys-nobatch,s,2026-03-15 15:37:32Z,0.0012396665,0.001237375,0.001242875,100
1000,component,add,nata,s,2026-03-15 15:37:54Z,0.000264625,0.00026425,0.000264875,310
1000,component,add,tinyecs,s,2026-03-15 15:38:00Z,0.000161292,0.000160542,0.000162292,343
1000,component,add,concord,kb,2026-03-15 15:38:14Z,430.9609,430.9609,430.9609,100
1000,component,add,concord-no-serialize,kb,2026-03-15 15:38:44Z,430.9609,430.9609,430.9609,79
1000,component,add,ecs-lua-batch,kb,2026-03-15 15:39:09Z,736.5313,736.5313,736.5313,100
1000,component,add,ecs-lua-nobatch,kb,2026-03-15 15:39:49Z,752.1563,752.1563,752.1563,93
1000,component,add,evolved-batch,kb,2026-03-15 15:40:29Z,0.3984,0.3984,0.3984,137
1000,component,add,evolved-nobatch,kb,2026-03-15 15:40:38Z,0.0001,0.0001,0.0001,124
1000,component,add,lovetoys-batch,kb,2026-03-15 15:40:46Z,579.625,579.625,579.625,97
1000,component,add,lovetoys-nobatch,kb,2026-03-15 15:41:10Z,501.5,501.5,501.5,98
1000,component,add,nata,kb,2026-03-15 15:41:33Z,101.5625,101.5625,101.5625,203
1000,component,add,tinyecs,kb,2026-03-15 15:41:38Z,117.6875,117.6875,117.6875,231
1000,component,remove,concord,s,2026-03-15 15:41:44Z,0.000586542,0.000582583,0.00058875,99
1000,component,remove,concord-no-serialize,s,2026-03-15 15:42:13Z,0.000573417,0.000571375,0.000577375,100
1000,component,remove,ecs-lua,s,2026-03-15 15:42:38Z,0.0010417915,0.001037792,0.0010459375,100
1000,component,remove,evolved-batch,s,2026-03-15 15:43:10Z,0.000022833,0.000022792,0.000022833,167
1000,component,remove,evolved-nobatch,s,2026-03-15 15:43:18Z,0.0006885,0.000687167,0.000689125,151
1000,component,remove,lovetoys,s,2026-03-15 15:43:27Z,0.00069325,0.000692,0.00069475,99
1000,component,remove,nata,s,2026-03-15 15:43:49Z,0.000211833,0.000211292,0.000212354,312
1000,component,remove,tinyecs,s,2026-03-15 15:43:54Z,0.000100854,0.000100583,0.000101271,392
1000,component,remove,concord,kb,2026-03-15 15:44:04Z,55.9609,55.9609,55.9609,100
1000,component,remove,concord-no-serialize,kb,2026-03-15 15:44:34Z,55.9609,55.9609,55.9609,88
1000,component,remove,ecs-lua,kb,2026-03-15 15:45:00Z,252.1563,252.1563,252.1563,100
1000,component,remove,evolved-batch,kb,2026-03-15 15:45:39Z,0.3984,0.3984,0.3984,136
1000,component,remove,evolved-nobatch,kb,2026-03-15 15:45:47Z,0.0001,0.0001,0.0001,122
1000,component,remove,lovetoys,kb,2026-03-15 15:45:56Z,218.75,218.75,218.75,98
1000,component,remove,nata,kb,2026-03-15 15:46:18Z,0.0001,0.0001,0.0001,203
1000,component,remove,tinyecs,kb,2026-03-15 15:46:23Z,16.125,16.125,16.125,234
1000,tag,has,concord,s,2026-03-15 15:46:29Z,0.000139083,0.000139,0.000139208,100
1000,tag,has,concord-no-serialize,s,2026-03-15 15:46:57Z,0.000139271,0.000138917,0.000139667,100
1000,tag,has,ecs-lua,s,2026-03-15 15:47:22Z,0.0002024375,0.000201917,0.0002032085,100
1000,tag,has,evolved,s,2026-03-15 15:47:53Z,0.0000735,0.000073458,0.000073583,166
1000,tag,has,lovetoys,s,2026-03-15 15:48:02Z,0.0000208125,0.000020667,0.00002125,100
1000,tag,has,nata,s,2026-03-15 15:48:22Z,0.00001575,0.00001575,0.00001575,318
1000,tag,has,tinyecs,s,2026-03-15 15:48:28Z,0.00001575,0.00001575,0.00001575,389
1000,tag,has,concord,kb,2026-03-15 15:48:37Z,0.0001,0.0001,0.0001,100
1000,tag,has,concord-no-serialize,kb,2026-03-15 15:49:06Z,0.0001,0.0001,0.0001,100
1000,tag,has,ecs-lua,kb,2026-03-15 15:49:31Z,78.125,78.125,78.125,99
1000,tag,has,evolved,kb,2026-03-15 15:50:09Z,0.0001,0.0001,0.0001,136
1000,tag,has,lovetoys,kb,2026-03-15 15:50:17Z,0.0001,0.0001,0.0001,99
1000,tag,has,nata,kb,2026-03-15 15:50:39Z,0.0001,0.0001,0.0001,210
1000,tag,has,tinyecs,kb,2026-03-15 15:50:44Z,0.0001,0.0001,0.0001,237
1000,tag,add,concord,s,2026-03-15 15:50:50Z,0.0008684795,0.0008645625,0.000871021,100
1000,tag,add,concord-no-serialize,s,2026-03-15 15:51:19Z,0.0008625415,0.0008600835,0.000865625,100
1000,tag,add,ecs-lua-batch,s,2026-03-15 15:51:44Z,0.0014091875,0.001402917,0.001413021,100
1000,tag,add,ecs-lua-nobatch,s,2026-03-15 15:52:17Z,0.001535521,0.001532458,0.001539333,100
1000,tag,add,evolved-batch,s,2026-03-15 15:52:49Z,0.000022917,0.000022896,0.000022917,166
1000,tag,add,evolved-nobatch,s,2026-03-15 15:52:58Z,0.000613917,0.000612917,0.000614458,153
1000,tag,add,lovetoys-batch,s,2026-03-15 15:53:07Z,0.001262521,0.0012601665,0.001264792,100
1000,tag,add,lovetoys-nobatch,s,2026-03-15 15:53:29Z,0.001108479,0.0011050835,0.001110125,100
1000,tag,add,nata,s,2026-03-15 15:53:51Z,0.000215833,0.00021525,0.0002165,313
1000,tag,add,tinyecs,s,2026-03-15 15:53:57Z,0.000104125,0.000103479,0.000104708,378
1000,tag,add,concord,kb,2026-03-15 15:54:11Z,274.7109,274.7109,274.7109,100
1000,tag,add,concord-no-serialize,kb,2026-03-15 15:54:41Z,274.7109,274.7109,274.7109,100
1000,tag,add,ecs-lua-batch,kb,2026-03-15 15:55:07Z,556.8438,556.8438,556.8438,100
1000,tag,add,ecs-lua-nobatch,kb,2026-03-15 15:55:45Z,572.4688,572.4688,572.4688,93
1000,tag,add,evolved-batch,kb,2026-03-15 15:56:24Z,0.3984,0.3984,0.3984,136
1000,tag,add,evolved-nobatch,kb,2026-03-15 15:56:32Z,0.0001,0.0001,0.0001,115
1000,tag,add,lovetoys-batch,kb,2026-03-15 15:56:41Z,462.4375,462.4375,462.4375,98
1000,tag,add,lovetoys-nobatch,kb,2026-03-15 15:57:04Z,384.3125,384.3125,384.3125,98
1000,tag,add,nata,kb,2026-03-15 15:57:26Z,0.0001,0.0001,0.0001,195
1000,tag,add,tinyecs,kb,2026-03-15 15:57:32Z,16.125,16.125,16.125,225
1000,tag,remove,concord,s,2026-03-15 15:57:38Z,0.000584583,0.000583208,0.000587458,100
1000,tag,remove,concord-no-serialize,s,2026-03-15 15:58:07Z,0.0005680415,0.000563417,0.000571292,100
1000,tag,remove,ecs-lua,s,2026-03-15 15:58:32Z,0.0010623125,0.001058833,0.001066125,98
1000,tag,remove,evolved-batch,s,2026-03-15 15:59:03Z,0.000022875,0.000022875,0.000022917,167
1000,tag,remove,evolved-nobatch,s,2026-03-15 15:59:12Z,0.00067125,0.000669792,0.000671667,151
1000,tag,remove,lovetoys,s,2026-03-15 15:59:21Z,0.0006951455,0.000693917,0.000697271,100
1000,tag,remove,nata,s,2026-03-15 15:59:42Z,0.000211292,0.000210917,0.000211833,315
1000,tag,remove,tinyecs,s,2026-03-15 15:59:48Z,0.000101833,0.0001015,0.000102,383
1000,tag,remove,concord,kb,2026-03-15 15:59:58Z,55.9609,55.9609,55.9609,100
1000,tag,remove,concord-no-serialize,kb,2026-03-15 16:00:28Z,55.9609,55.9609,55.9609,100
1000,tag,remove,ecs-lua,kb,2026-03-15 16:00:52Z,252.1563,252.1563,252.1563,100
1000,tag,remove,evolved-batch,kb,2026-03-15 16:01:31Z,0.3984,0.3984,0.3984,133
1000,tag,remove,evolved-nobatch,kb,2026-03-15 16:01:39Z,0.0001,0.0001,0.0001,119
1000,tag,remove,lovetoys,kb,2026-03-15 16:01:48Z,218.75,218.75,218.75,99
1000,tag,remove,nata,kb,2026-03-15 16:02:10Z,0.0001,0.0001,0.0001,196
1000,tag,remove,tinyecs,kb,2026-03-15 16:02:16Z,16.125,16.125,16.125,224
1000,system,throughput,concord,s,2026-03-15 16:02:22Z,0.000054625,0.0000545,0.000054833,197
1000,system,throughput,ecs-lua,s,2026-03-15 16:02:29Z,0.0004898955,0.000489104,0.000491125,224
1000,system,throughput,evolved,s,2026-03-15 16:02:36Z,0.000041333,0.000041333,0.000041333,773
1000,system,throughput,lovetoys,s,2026-03-15 16:02:40Z,0.000120917,0.000120875,0.000120958,301
1000,system,throughput,nata,s,2026-03-15 16:02:45Z,0.000051708,0.000051667,0.000051708,798
1000,system,throughput,tinyecs,s,2026-03-15 16:02:49Z,0.000069458,0.000069458,0.000069458,1000
1000,system,throughput,concord,kb,2026-03-15 16:02:54Z,0.0001,0.0001,0.0001,139
1000,system,throughput,ecs-lua,kb,2026-03-15 16:03:01Z,157.5313,157.5313,157.5313,100
1000,system,throughput,evolved,kb,2026-03-15 16:03:07Z,0.0001,0.0001,0.0001,370
1000,system,throughput,lovetoys,kb,2026-03-15 16:03:11Z,0.0001,0.0001,0.0001,151
1000,system,throughput,nata,kb,2026-03-15 16:03:16Z,0.0001,0.0001,0.0001,330
1000,system,throughput,tinyecs,kb,2026-03-15 16:03:20Z,0.0001,0.0001,0.0001,356
1000,system,overlap,concord,s,2026-03-15 16:03:24Z,0.000073083,0.000072625,0.000073333,121
1000,system,overlap,ecs-lua,s,2026-03-15 16:03:35Z,0.0013145625,0.001311583,0.001317542,130
1000,system,overlap,evolved,s,2026-03-15 16:03:46Z,0.000037292,0.00003725,0.000037292,728
1000,system,overlap,lovetoys,s,2026-03-15 16:03:50Z,0.000179708,0.0001794585,0.000179917,144
1000,system,overlap,nata,s,2026-03-15 16:03:57Z,0.000065542,0.000065458,0.000065583,426
1000,system,overlap,tinyecs,s,2026-03-15 16:04:02Z,0.000091125,0.000091125,0.000091167,761
1000,system,overlap,concord,kb,2026-03-15 16:04:06Z,0.0001,0.0001,0.0001,100
1000,system,overlap,ecs-lua,kb,2026-03-15 16:04:18Z,471.2813,471.2813,471.2813,100
1000,system,overlap,evolved,kb,2026-03-15 16:04:30Z,0.0001,0.0001,0.0001,188
1000,system,overlap,lovetoys,kb,2026-03-15 16:04:34Z,0.0001,0.0001,0.0001,100
1000,system,overlap,nata,kb,2026-03-15 16:04:42Z,0.0001,0.0001,0.0001,141
1000,system,overlap,tinyecs,kb,2026-03-15 16:04:47Z,0.0001,0.0001,0.0001,168
1000,system,fragmented,concord,s,2026-03-15 16:04:52Z,0.000031083,0.000031042,0.000031167,163
1000,system,fragmented,ecs-lua,s,2026-03-15 16:05:00Z,0.000294417,0.000293917,0.000295083,219
1000,system,fragmented,evolved,s,2026-03-15 16:05:07Z,0.000029167,0.000029167,0.000029167,831
1000,system,fragmented,lovetoys,s,2026-03-15 16:05:11Z,0.000075167,0.000075125,0.00007525,283
1000,system,fragmented,nata,s,2026-03-15 16:05:17Z,0.000029958,0.000029958,0.000029958,626
1000,system,fragmented,tinyecs,s,2026-03-15 16:05:22Z,0.0000485,0.0000485,0.000048542,1000
1000,system,fragmented,concord,kb,2026-03-15 16:05:25Z,0.0001,0.0001,0.0001,100
1000,system,fragmented,ecs-lua,kb,2026-03-15 16:05:35Z,86.6016,86.6016,86.6016,100
1000,system,fragmented,evolved,kb,2026-03-15 16:05:44Z,0.0001,0.0001,0.0001,122
1000,system,fragmented,lovetoys,kb,2026-03-15 16:05:48Z,0.0001,0.0001,0.0001,100
1000,system,fragmented,nata,kb,2026-03-15 16:05:55Z,0.0001,0.0001,0.0001,108
1000,system,fragmented,tinyecs,kb,2026-03-15 16:06:00Z,0.0001,0.0001,0.0001,122
1000,system,chained,concord,s,2026-03-15 16:06:05Z,0.0001244375,0.000124271,0.000124729,100
1000,system,chained,ecs-lua,s,2026-03-15 16:06:19Z,0.001830458,0.001826583,0.001833542,105
1000,system,chained,evolved,s,2026-03-15 16:06:32Z,0.000054083,0.000054083,0.000054083,680
1000,system,chained,lovetoys,s,2026-03-15 16:06:36Z,0.000444458,0.000444208,0.000444875,140
1000,system,chained,nata,s,2026-03-15 16:06:47Z,0.00011325,0.000113167,0.000113375,259
1000,system,chained,tinyecs,s,2026-03-15 16:06:53Z,0.000181167,0.000181042,0.00018125,627
1000,system,chained,concord,kb,2026-03-15 16:06:59Z,0.0001,0.0001,0.0001,100
1000,system,chained,ecs-lua,kb,2026-03-15 16:07:17Z,627.5234,627.5234,627.5234,100
1000,system,chained,evolved,kb,2026-03-15 16:07:36Z,0.0001,0.0001,0.0001,100
1000,system,chained,lovetoys,kb,2026-03-15 16:07:41Z,0.0001,0.0001,0.0001,100
1000,system,chained,nata,kb,2026-03-15 16:07:55Z,0.0001,0.0001,0.0001,100
1000,system,chained,tinyecs,kb,2026-03-15 16:08:05Z,0.0001,0.0001,0.0001,100
1000,system,multi_20,concord,s,2026-03-15 16:08:12Z,0.0005678125,0.0005663125,0.000568958,100
1000,system,multi_20,ecs-lua,s,2026-03-15 16:08:52Z,0.0055419165,0.005522333,0.0055741875,100
1000,system,multi_20,evolved,s,2026-03-15 16:09:20Z,0.000331958,0.000331,0.000332792,387
1000,system,multi_20,lovetoys,s,2026-03-15 16:09:25Z,0.001541375,0.001538458,0.001545375,100
1000,system,multi_20,nata,s,2026-03-15 16:09:53Z,0.000518292,0.000517667,0.000519292,99
1000,system,multi_20,tinyecs,s,2026-03-15 16:10:17Z,0.000902917,0.000901375,0.000905083,159
1000,system,multi_20,concord,kb,2026-03-15 16:10:33Z,0.0001,0.0001,0.0001,100
1000,system,multi_20,ecs-lua,kb,2026-03-15 16:11:26Z,1573.1484,1573.1484,1573.1484,100
1000,system,multi_20,evolved,kb,2026-03-15 16:12:12Z,0.0001,0.0001,0.0001,100
1000,system,multi_20,lovetoys,kb,2026-03-15 16:12:27Z,0.0001,0.0001,0.0001,100
1000,system,multi_20,nata,kb,2026-03-15 16:13:09Z,0.0001,0.0001,0.0001,100
1000,system,multi_20,tinyecs,kb,2026-03-15 16:13:47Z,0.0001,0.0001,0.0001,100
1000,system,empty_systems,concord,s,2026-03-15 16:14:08Z,2.75e-6,2.708e-6,2.75e-6,100
1000,system,empty_systems,ecs-lua,s,2026-03-15 16:14:29Z,9.667e-6,9.625e-6,9.667e-6,370
1000,system,empty_systems,evolved,s,2026-03-15 16:14:34Z,0.000022042,0.000022,0.000022042,894
1000,system,empty_systems,lovetoys,s,2026-03-15 16:14:38Z,2.125e-6,2.125e-6,2.125e-6,180
1000,system,empty_systems,nata,s,2026-03-15 16:14:46Z,2.417e-6,2.417e-6,2.417e-6,536
1000,system,empty_systems,tinyecs,s,2026-03-15 16:14:50Z,3.25e-6,3.208e-6,3.25e-6,506
1000,system,empty_systems,concord,kb,2026-03-15 16:15:02Z,0.0001,0.0001,0.0001,100
1000,system,empty_systems,ecs-lua,kb,2026-03-15 16:15:43Z,2.8359,2.8359,2.8359,100
1000,system,empty_systems,evolved,kb,2026-03-15 16:16:07Z,0.0001,0.0001,0.0001,100
1000,system,empty_systems,lovetoys,kb,2026-03-15 16:16:29Z,0.0001,0.0001,0.0001,100
1000,system,empty_systems,nata,kb,2026-03-15 16:16:58Z,0.0001,0.0001,0.0001,100
1000,system,empty_systems,tinyecs,kb,2026-03-15 16:17:22Z,0.0001,0.0001,0.0001,100
1000,structural_scaling,create,concord,s,2026-03-15 16:17:40Z,0.014879917,0.01485425,0.014894125,99
1000,structural_scaling,create,ecs-lua-batch,s,2026-03-15 16:20:04Z,0.0034465625,0.0034371045,0.003452417,100
1000,structural_scaling,create,ecs-lua-nobatch,s,2026-03-15 16:20:39Z,0.0037116875,0.003702292,0.003725708,100
1000,structural_scaling,create,evolved-batch,s,2026-03-15 16:21:18Z,0.000095667,0.000095583,0.000095792,151
1000,structural_scaling,create,evolved-nobatch,s,2026-03-15 16:21:27Z,0.000453042,0.000452583,0.0004539375,144
1000,structural_scaling,create,lovetoys,s,2026-03-15 16:21:36Z,0.006970854,0.006961708,0.006979271,100
1000,structural_scaling,create,nata,s,2026-03-15 16:22:13Z,0.0018792295,0.0018754375,0.0018826045,100
1000,structural_scaling,create,tinyecs,s,2026-03-15 16:22:29Z,0.002200542,0.00218225,0.002232167,97
1000,structural_scaling,create,concord,kb,2026-03-15 16:23:03Z,1299.4219,1299.4219,1299.4219,97
1000,structural_scaling,create,ecs-lua-batch,kb,2026-03-15 16:25:54Z,2093.7422,2093.7422,2093.7422,100
1000,structural_scaling,create,ecs-lua-nobatch,kb,2026-03-15 16:27:08Z,2234.2891,2234.2891,2234.2891,100
1000,structural_scaling,create,evolved-batch,kb,2026-03-15 16:28:22Z,16.4375,16.4375,16.4375,100
1000,structural_scaling,create,evolved-nobatch,kb,2026-03-15 16:28:52Z,16.5781,16.5781,16.5781,100
1000,structural_scaling,create,lovetoys,kb,2026-03-15 16:29:22Z,3072.1875,3072.1875,3072.1875,100
1000,structural_scaling,create,nata,kb,2026-03-15 16:30:32Z,281.25,281.25,281.25,100
1000,structural_scaling,create,tinyecs,kb,2026-03-15 16:31:12Z,297.375,297.375,297.375,100
1000,structural_scaling,add_component,concord,s,2026-03-15 16:31:49Z,0.0070255835,0.007018729,0.0070341875,100
1000,structural_scaling,add_component,ecs-lua-batch,s,2026-03-15 16:34:00Z,0.0018110625,0.001807292,0.001820542,100
1000,structural_scaling,add_component,ecs-lua-nobatch,s,2026-03-15 16:34:33Z,0.0019445415,0.001936,0.0019514585,100
1000,structural_scaling,add_component,evolved-batch,s,2026-03-15 16:35:10Z,0.000031125,0.000031083,0.000031167,164
1000,structural_scaling,add_component,evolved-nobatch,s,2026-03-15 16:35:19Z,0.000616854,0.0006165625,0.000617333,150
1000,structural_scaling,add_component,lovetoys-batch,s,2026-03-15 16:35:28Z,0.0013925625,0.001389875,0.0013954795,100
